Exterior1st,Neighborhood,MSSubClass,OverallQual,GarageFinish,BsmtQual,HeatingQC,TotRmsAbvGrd,GarageCars,FullBath,Dure_house,Dure_garage,SalePrice
0.1506849315068493,147408.20441988952,60.0,7.0,1.0,3.0,2.0,0.41666666666666663,0.5,0.6666666666666666,0.3278688524590164,1.0,0.2395437262357414
0.1506849315068493,189500.07575757575,20.0,7.0,1.0,3.0,2.0,0.33333333333333337,0.5,0.3333333333333333,0.6229508196721312,1.0,0.14800732291226587
0.3595890410958904,196540.64615384614,60.0,6.0,2.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.13114754098360656,1.0,0.23250246444162795
0.1464041095890411,211587.20454545456,20.0,6.0,1.0,4.0,2.0,0.41666666666666663,0.5,0.6666666666666666,0.9016393442622952,1.0,0.25644275454161386
0.1481164383561644,132886.9010989011,20.0,5.0,2.0,3.0,2.0,0.16666666666666666,0.5,0.3333333333333333,0.22950819672131148,1.0,0.12688353752992534
0.1506849315068493,127908.85057471265,60.0,6.0,3.0,3.0,2.0,0.33333333333333337,0.5,0.3333333333333333,0.5409836065573771,1.0,0.17546824390930854
0.3595890410958904,236141.5357142857,20.0,6.0,3.0,4.0,2.0,0.41666666666666663,0.5,0.6666666666666666,0.3770491803278689,1.0,0.2099704267004647
0.1464041095890411,211587.20454545456,45.0,5.0,1.0,3.0,1.0,0.24999999999999997,0.25,0.3333333333333333,0.9508196721311476,1.0,0.08674834530347836
0.1481164383561644,147408.20441988952,90.0,5.0,1.0,3.0,2.0,0.8333333333333334,1.0,0.6666666666666666,0.6721311475409837,1.0,0.23250246444162795
0.1481164383561644,122640.0,50.0,5.0,1.0,3.0,4.0,0.5,0.25,0.3333333333333333,0.9344262295081968,1.0,0.16068159414167016
0.3595890410958904,196540.64615384614,60.0,6.0,3.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.01639344262295082,1.0,0.20278833967046891
0.3595890410958904,180457.5909090909,20.0,7.0,2.0,4.0,4.0,0.24999999999999997,0.5,0.6666666666666666,0.11475409836065574,1.0,0.21123785382340513
0.1481164383561644,226403.79710144928,160.0,7.0,2.0,4.0,4.0,0.24999999999999997,0.5,0.6666666666666666,0.01639344262295082,1.0,0.18279115617518657
0.03424657534246575,211587.20454545456,20.0,7.0,3.0,4.0,2.0,0.41666666666666663,0.5,0.6666666666666666,0.14754098360655737,1.0,0.4226165328826926
0.01797945205479452,147408.20441988952,90.0,3.0,1.0,0.0,1.0,0.33333333333333337,0.5,0.6666666666666666,0.9344262295081968,1.0,0.07407407407407407
0.3595890410958904,312157.0983606557,20.0,7.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.01639344262295082,1.0,0.27921419518377694
0.1506849315068493,136867.8103448276,20.0,5.0,1.0,3.0,3.0,0.33333333333333337,0.25,0.3333333333333333,0.04918032786885246,1.0,0.16117448246725813
0.1506849315068493,147408.20441988952,40.0,5.0,1.0,3.0,3.0,0.33333333333333337,0.25,0.3333333333333333,0.9836065573770493,1.0,0.13814955640050697
0.01797945205479452,127908.85057471265,30.0,5.0,0.0,3.0,2.0,0.24999999999999997,0.0,0.3333333333333333,0.9672131147540984,0.0,0.08886072384171242
0.06934931506849315,189500.07575757575,20.0,6.0,1.0,4.0,2.0,0.41666666666666663,0.5,0.6666666666666666,0.4426229508196722,1.0,0.2430643571327982
0.06934931506849315,136867.8103448276,20.0,4.0,1.0,3.0,4.0,0.5,0.5,0.6666666666666666,0.27868852459016397,1.0,0.16208984650049288
0.1464041095890411,136867.8103448276,85.0,5.0,1.0,4.0,2.0,0.24999999999999997,0.5,0.3333333333333333,0.459016393442623,1.0,0.14082523588227008
0.3595890410958904,226403.79710144928,20.0,7.0,2.0,4.0,4.0,0.24999999999999997,0.5,0.6666666666666666,0.01639344262295082,1.0,0.21525137304604983
0.1464041095890411,147408.20441988952,20.0,6.0,2.0,3.0,4.0,0.33333333333333337,0.5,0.3333333333333333,0.9344262295081968,1.0,0.16138572032108153
0.1481164383561644,147408.20441988952,20.0,4.0,1.0,3.0,3.0,0.24999999999999997,0.25,0.3333333333333333,0.6065573770491803,1.0,0.11427967891846216
0.06934931506849315,180457.5909090909,90.0,5.0,1.0,4.0,2.0,0.33333333333333337,0.5,0.0,0.5081967213114754,1.0,0.16678918462188422
0.1464041095890411,136867.8103448276,20.0,5.0,1.0,4.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.9016393442622952,1.0,0.18321363188283338
0.3595890410958904,156968.4,20.0,5.0,1.0,3.0,4.0,0.24999999999999997,0.25,0.3333333333333333,0.01639344262295082,1.0,0.1346289255034502
0.3595890410958904,156968.4,90.0,7.0,3.0,4.0,4.0,0.5,1.0,0.6666666666666666,0.18032786885245902,1.0,0.2413744543022109
0.3595890410958904,226403.79710144928,160.0,7.0,1.0,4.0,4.0,0.24999999999999997,0.5,0.6666666666666666,0.03278688524590164,1.0,0.15645683706520208
0.1481164383561644,147408.20441988952,20.0,5.0,1.0,3.0,3.0,0.33333333333333337,0.5,0.3333333333333333,0.7868852459016394,1.0,0.1289959160681594
0.1464041095890411,211587.20454545456,50.0,5.0,1.0,3.0,4.0,0.5,0.5,0.6666666666666666,0.0819672131147541,1.0,0.14659907055344315
0.1481164383561644,132886.9010989011,190.0,4.0,0.0,3.0,3.0,0.5,0.0,0.6666666666666666,0.03278688524590164,0.0,0.10998450922405292
0.1464041095890411,127908.85057471265,50.0,6.0,0.0,3.0,1.0,0.24999999999999997,0.0,0.3333333333333333,0.9672131147540984,0.0,0.06210392902408111
0.038527397260273974,226403.79710144928,20.0,7.0,3.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.01639344262295082,1.0,0.20715392198281932
0.1506849315068493,196540.64615384614,60.0,6.0,3.0,4.0,3.0,0.5,0.5,0.6666666666666666,0.21311475409836064,1.0,0.21560343613575553
0.3595890410958904,147408.20441988952,20.0,5.0,2.0,3.0,3.0,0.24999999999999997,0.5,0.3333333333333333,0.09836065573770493,1.0,0.13251654696521614
0.3595890410958904,144823.04761904763,190.0,5.0,0.0,3.0,3.0,0.6666666666666666,0.0,0.6666666666666666,0.19672131147540983,0.0,0.1761723700887199
0.1464041095890411,147408.20441988952,20.0,6.0,2.0,3.0,2.0,0.41666666666666663,0.5,0.3333333333333333,0.06557377049180328,1.0,0.1958879031122377
0.3595890410958904,196540.64615384614,60.0,7.0,3.0,4.0,4.0,0.5833333333333334,0.75,0.6666666666666666,0.01639344262295082,1.0,0.25955499225461204
0.3595890410958904,226403.79710144928,60.0,10.0,3.0,5.0,4.0,0.6666666666666666,0.75,0.6666666666666666,0.03278688524590164,1.0,0.38741022391212504
0.3595890410958904,312157.0983606557,20.0,9.0,3.0,5.0,4.0,0.33333333333333337,0.75,0.6666666666666666,0.04918032786885246,1.0,0.47753837487677797
0.1464041095890411,132886.9010989011,30.0,5.0,1.0,3.0,2.0,0.24999999999999997,0.5,0.3333333333333333,0.03278688524590164,1.0,0.09167722855935784
0.1506849315068493,189500.07575757575,60.0,6.0,1.0,3.0,2.0,0.5833333333333334,0.5,0.6666666666666666,0.3770491803278689,1.0,0.302915082382763
0.3595890410958904,136867.8103448276,80.0,4.0,1.0,3.0,4.0,0.08333333333333334,0.25,0.0,0.09836065573770493,1.0,0.15504858470637936
0.1464041095890411,132886.9010989011,75.0,10.0,1.0,3.0,3.0,0.5833333333333334,0.5,1.0,0.14754098360655737,1.0,0.4085340092944656
0.3595890410958904,312157.0983606557,60.0,9.0,3.0,4.0,4.0,0.5833333333333334,0.75,0.6666666666666666,0.03278688524590164,1.0,0.4859878890297141
0.038527397260273974,211587.20454545456,120.0,8.0,3.0,5.0,4.0,0.24999999999999997,0.5,0.6666666666666666,0.06557377049180328,1.0,0.3381213913533305
0.1464041095890411,180457.5909090909,20.0,6.0,1.0,4.0,2.0,0.24999999999999997,0.5,0.6666666666666666,0.36065573770491804,1.0,0.20433741726517388
0.3595890410958904,201112.00869565218,20.0,8.0,2.0,4.0,4.0,0.41666666666666663,0.75,0.6666666666666666,0.04918032786885246,1.0,0.29636670891423744
0.1481164383561644,147408.20441988952,20.0,6.0,2.0,3.0,2.0,0.24999999999999997,0.25,0.3333333333333333,0.16393442622950818,1.0,0.16420222503872692
0.1481164383561644,147408.20441988952,85.0,5.0,1.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.7377049180327869,1.0,0.140261934938741
0.3595890410958904,136867.8103448276,50.0,5.0,0.0,3.0,3.0,0.33333333333333337,0.0,0.3333333333333333,0.2459016393442623,0.0,0.08322771440642163
0.3595890410958904,226403.79710144928,60.0,7.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.18032786885245902,1.0,0.25503450218279117
0.1481164383561644,323185.0909090909,20.0,8.0,3.0,4.0,4.0,0.41666666666666663,0.75,0.6666666666666666,0.22950819672131148,1.0,0.4437403182650331
0.06934931506849315,189500.07575757575,60.0,6.0,3.0,3.0,2.0,0.5,0.5,0.6666666666666666,0.5245901639344263,1.0,0.22546120264751443
0.06934931506849315,180457.5909090909,160.0,6.0,2.0,4.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.49180327868852464,1.0,0.11984227573581185
0.3595890410958904,201112.00869565218,60.0,8.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.09836065573770493,1.0,0.27263765666807493
0.1506849315068493,323185.0909090909,60.0,7.0,3.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.26229508196721313,1.0,0.3000985776651176
0.1506849315068493,147408.20441988952,20.0,5.0,1.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.7540983606557378,1.0,0.12547528517110265
0.3595890410958904,191468.4,120.0,7.0,3.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.04918032786885246,1.0,0.2198281932122236
0.1506849315068493,189500.07575757575,20.0,6.0,2.0,3.0,1.0,0.24999999999999997,0.5,0.3333333333333333,0.13114754098360656,1.0,0.20574566962399662
0.016267123287671232,127908.85057471265,50.0,6.0,1.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.9836065573770493,1.0,0.09871849035347133
0.1464041095890411,147408.20441988952,20.0,5.0,2.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.49180327868852464,1.0,0.1478664976763836
0.1481164383561644,147408.20441988952,20.0,6.0,2.0,3.0,3.0,0.41666666666666663,0.25,0.3333333333333333,0.819672131147541,1.0,0.1732150401351922
0.1481164383561644,127908.85057471265,50.0,5.0,1.0,3.0,4.0,0.33333333333333337,0.25,0.3333333333333333,0.22950819672131148,1.0,0.1346289255034502
0.3595890410958904,196540.64615384614,60.0,6.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.11475409836065574,1.0,0.19363469933812139
0.1481164383561644,147408.20441988952,80.0,5.0,1.0,3.0,2.0,0.33333333333333337,0.5,0.3333333333333333,0.8688524590163935,1.0,0.13392479932403886
0.3595890410958904,196540.64615384614,60.0,8.0,3.0,5.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.04918032786885246,1.0,0.2015209125475285
0.03424657534246575,189500.07575757575,20.0,6.0,1.0,3.0,2.0,0.41666666666666663,0.5,0.6666666666666666,0.7049180327868853,1.0,0.17828474862695393
0.1481164383561644,132886.9010989011,190.0,5.0,1.0,4.0,2.0,0.24999999999999997,0.5,0.3333333333333333,0.9344262295081968,1.0,0.11970145049992958
0.1464041095890411,211587.20454545456,70.0,6.0,1.0,4.0,2.0,0.5833333333333334,0.5,0.6666666666666666,0.9344262295081968,1.0,0.28742430643571326
0.06934931506849315,189500.07575757575,20.0,6.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.5573770491803279,1.0,0.2184199408534009
0.1506849315068493,100915.38461538461,160.0,6.0,1.0,3.0,2.0,0.16666666666666666,0.25,0.3333333333333333,0.6229508196721312,1.0,0.07111674412054639
0.06934931506849315,189500.07575757575,20.0,6.0,2.0,3.0,3.0,0.33333333333333337,0.5,0.6666666666666666,0.16393442622950818,1.0,0.2395437262357414
0.3595890410958904,156968.4,20.0,6.0,1.0,3.0,2.0,0.24999999999999997,0.5,0.3333333333333333,0.4098360655737705,1.0,0.13955780875932966
0.1481164383561644,156968.4,190.0,4.0,3.0,3.0,4.0,0.41666666666666663,1.0,0.3333333333333333,0.5409836065573771,1.0,0.18743838895930148
0.3595890410958904,196540.64615384614,60.0,6.0,3.0,4.0,3.0,0.5,0.5,0.6666666666666666,0.16393442622950818,1.0,0.2113786790592874
0.1464041095890411,147408.20441988952,80.0,5.0,2.0,3.0,2.0,0.33333333333333337,0.5,0.3333333333333333,0.7704918032786886,1.0,0.20504154344458528
0.1464041095890411,106623.07692307692,50.0,5.0,1.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.9508196721311476,1.0,0.16490635121813826
0.3595890410958904,180457.5909090909,60.0,8.0,2.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.21311475409836064,1.0,0.2536262498239685
0.1481164383561644,147408.20441988952,20.0,5.0,1.0,3.0,2.0,0.24999999999999997,0.25,0.3333333333333333,0.16393442622950818,1.0,0.16631460357696098
0.0136986301369863,132886.9010989011,75.0,5.0,1.0,3.0,2.0,0.75,0.5,0.6666666666666666,0.7377049180327869,1.0,0.10012674271229402
0.038527397260273974,226403.79710144928,60.0,8.0,2.0,4.0,4.0,0.5,0.5,1.0,0.04918032786885246,1.0,0.4296577946768061
0.1464041095890411,147408.20441988952,50.0,6.0,2.0,3.0,2.0,0.41666666666666663,0.5,0.3333333333333333,0.42622950819672134,1.0,0.1747641177298972
0.016267123287671232,122640.0,50.0,6.0,2.0,3.0,2.0,0.24999999999999997,0.25,0.3333333333333333,0.9672131147540984,1.0,0.11984227573581185
0.1506849315068493,156968.4,20.0,5.0,1.0,0.0,2.0,0.5833333333333334,0.5,0.3333333333333333,0.06557377049180328,1.0,0.11280101394169834
0.06934931506849315,144392.85714285713,120.0,6.0,2.0,4.0,2.0,0.24999999999999997,0.5,0.6666666666666666,0.5245901639344263,1.0,0.13110829460639345
0.038527397260273974,312157.0983606557,20.0,9.0,1.0,5.0,4.0,0.5833333333333334,0.75,0.6666666666666666,0.01639344262295082,1.0,0.39418814251513873
0.1464041095890411,127908.85057471265,50.0,5.0,1.0,3.0,3.0,0.5,0.25,0.3333333333333333,0.03278688524590164,1.0,0.13533305168286155
0.3595890410958904,312157.0983606557,60.0,9.0,3.0,5.0,4.0,0.75,0.75,0.6666666666666666,0.01639344262295082,1.0,0.5793000985776651
0.1464041095890411,122640.0,50.0,6.0,1.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.9508196721311476,1.0,0.1304041684269821
0.01797945205479452,132886.9010989011,70.0,7.0,1.0,3.0,4.0,0.41666666666666663,0.25,0.3333333333333333,0.0819672131147541,1.0,0.16913110829460637
0.3595890410958904,201112.00869565218,20.0,6.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.21311475409836064,1.0,0.20081678636811715
0.1481164383561644,132886.9010989011,50.0,5.0,1.0,3.0,2.0,0.41666666666666663,0.5,0.3333333333333333,0.9508196721311476,1.0,0.1318124207858048
0.3595890410958904,196540.64615384614,60.0,6.0,3.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.06557377049180328,1.0,0.1987044078298831
0.3595890410958904,323185.0909090909,60.0,8.0,2.0,4.0,4.0,0.5,0.75,0.6666666666666666,0.0819672131147541,1.0,0.5169694409238136
0.1481164383561644,144823.04761904763,70.0,5.0,0.0,3.0,2.0,0.41666666666666663,0.0,0.3333333333333333,0.9672131147540984,0.0,0.13392479932403886
0.1506849315068493,147408.20441988952,20.0,6.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.3333333333333333,0.7377049180327869,1.0,0.15504858470637936
0.1481164383561644,147408.20441988952,20.0,5.0,1.0,3.0,3.0,0.24999999999999997,0.25,0.3333333333333333,0.04918032786885246,1.0,0.15786508942402477
0.1506849315068493,147408.20441988952,20.0,4.0,0.0,3.0,2.0,0.24999999999999997,0.0,0.3333333333333333,0.6557377049180328,0.0,0.11280101394169834
0.3595890410958904,196540.64615384614,60.0,7.0,3.0,3.0,3.0,0.41666666666666663,0.5,0.6666666666666666,0.19672131147540983,1.0,0.21701168849457822
0.1506849315068493,156968.4,90.0,5.0,1.0,3.0,2.0,0.5,0.5,0.6666666666666666,0.6721311475409837,1.0,0.15223207998873398
0.1506849315068493,189500.07575757575,60.0,6.0,2.0,3.0,2.0,0.5833333333333334,0.5,0.6666666666666666,0.19672131147540983,1.0,0.288832558794536
0.3595890410958904,312157.0983606557,120.0,7.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.03278688524590164,1.0,0.274750035206309
0.1506849315068493,323185.0909090909,60.0,7.0,2.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.3114754098360656,1.0,0.2184199408534009
0.3595890410958904,201112.00869565218,20.0,7.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.09836065573770493,1.0,0.2508097451063231
0.3595890410958904,122640.0,30.0,4.0,0.0,3.0,3.0,0.24999999999999997,0.0,0.3333333333333333,0.9836065573770493,0.0,0.06703281227996055
0.3595890410958904,312157.0983606557,20.0,8.0,3.0,5.0,4.0,0.41666666666666663,0.75,0.6666666666666666,0.0819672131147541,1.0,0.33798056611744826
0.03424657534246575,147408.20441988952,20.0,5.0,1.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.8032786885245902,1.0,0.16913110829460637
0.3595890410958904,226403.79710144928,20.0,8.0,3.0,5.0,4.0,0.5,0.75,0.3333333333333333,0.01639344262295082,1.0,0.5465427404590902
0.1481164383561644,201112.00869565218,20.0,5.0,2.0,3.0,4.0,0.24999999999999997,0.25,0.3333333333333333,0.5737704918032788,1.0,0.1318124207858048
0.3595890410958904,312157.0983606557,60.0,9.0,3.0,5.0,4.0,0.6666666666666666,0.75,0.6666666666666666,0.03278688524590164,1.0,0.4226165328826926
0.0008561643835616438,323185.0909090909,20.0,8.0,2.0,4.0,4.0,0.24999999999999997,0.75,0.6666666666666666,0.19672131147540983,1.0,0.3198141106886354
0.1506849315068493,136867.8103448276,20.0,5.0,1.0,3.0,4.0,0.24999999999999997,0.25,0.3333333333333333,0.7213114754098361,1.0,0.13322067314462752
0.3595890410958904,196540.64615384614,60.0,7.0,3.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.16393442622950818,1.0,0.2641881425151387
0.03424657534246575,251944.44444444444,120.0,8.0,3.0,4.0,4.0,0.33333333333333337,0.5,0.3333333333333333,0.18032786885245902,1.0,0.331080129559217
0.3595890410958904,312157.0983606557,120.0,7.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.03278688524590164,1.0,0.2430643571327982
0.1506849315068493,189500.07575757575,60.0,6.0,1.0,3.0,3.0,0.41666666666666663,0.5,0.3333333333333333,0.6557377049180328,1.0,0.19729615547106039
0.1506849315068493,180457.5909090909,60.0,7.0,2.0,5.0,4.0,0.5,0.75,0.6666666666666666,0.27868852459016397,1.0,0.28601605407689057
0.3595890410958904,144823.04761904763,190.0,5.0,0.0,3.0,4.0,0.5833333333333334,0.0,0.6666666666666666,0.14754098360655737,0.0,0.14223348824109278
0.3595890410958904,312157.0983606557,120.0,7.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.01639344262295082,1.0,0.26630052105337276
0.3595890410958904,196540.64615384614,80.0,7.0,2.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.13114754098360656,1.0,0.1902548936769469
0.3595890410958904,226403.79710144928,20.0,7.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.0819672131147541,1.0,0.2113786790592874
0.3595890410958904,226403.79710144928,60.0,7.0,3.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.09836065573770493,1.0,0.3212223630474581
0.1481164383561644,136867.8103448276,20.0,5.0,1.0,3.0,3.0,0.24999999999999997,0.25,0.3333333333333333,0.7377049180327869,1.0,0.03870299957752429
0.06934931506849315,147408.20441988952,20.0,5.0,2.0,3.0,2.0,0.33333333333333337,0.5,0.3333333333333333,0.26229508196721313,1.0,0.16208984650049288
0.1506849315068493,136867.8103448276,85.0,5.0,3.0,4.0,2.0,0.33333333333333337,0.5,0.6666666666666666,0.4426229508196722,1.0,0.1916631460357696
0.1464041095890411,147408.20441988952,20.0,5.0,2.0,3.0,1.0,0.33333333333333337,0.25,0.3333333333333333,0.26229508196721313,1.0,0.14659907055344315
0.3595890410958904,132886.9010989011,20.0,3.0,1.0,3.0,4.0,0.33333333333333337,0.25,0.3333333333333333,0.03278688524590164,1.0,0.12853823405154202
0.038527397260273974,226403.79710144928,60.0,7.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.03278688524590164,1.0,0.240881565976623
0.1464041095890411,127908.85057471265,50.0,6.0,1.0,3.0,3.0,0.41666666666666663,0.5,0.3333333333333333,0.16393442622950818,1.0,0.10575975214758485
0.3595890410958904,312157.0983606557,60.0,9.0,3.0,5.0,4.0,0.75,0.75,1.0,0.01639344262295082,1.0,0.6338543867060977
0.06934931506849315,189500.07575757575,20.0,7.0,1.0,3.0,3.0,0.41666666666666663,0.5,0.6666666666666666,0.639344262295082,1.0,0.1958879031122377
0.3595890410958904,127908.85057471265,180.0,5.0,3.0,4.0,3.0,0.24999999999999997,0.5,0.3333333333333333,0.03278688524590164,1.0,0.15504858470637936
0.3595890410958904,226403.79710144928,60.0,7.0,1.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.03278688524590164,1.0,0.253907900295733
0.3595890410958904,226403.79710144928,20.0,9.0,3.0,5.0,4.0,0.5,0.75,0.6666666666666666,0.03278688524590164,1.0,0.4014927475003521
0.3595890410958904,201112.00869565218,60.0,7.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.22950819672131148,1.0,0.24940149274750031
0.06934931506849315,147408.20441988952,80.0,6.0,2.0,3.0,2.0,0.33333333333333337,0.5,0.3333333333333333,0.7377049180327869,1.0,0.18814251513871283
0.1464041095890411,180457.5909090909,60.0,6.0,2.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.3114754098360656,1.0,0.21701168849457822
0.1481164383561644,136867.8103448276,80.0,5.0,2.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.36065573770491804,1.0,0.14800732291226587
0.1506849315068493,196540.64615384614,60.0,6.0,3.0,4.0,3.0,0.33333333333333337,0.5,0.6666666666666666,0.18032786885245902,1.0,0.21489930995634418
0.3595890410958904,226403.79710144928,60.0,7.0,2.0,4.0,4.0,0.5,0.5,0.6666666666666666,0.09836065573770493,1.0,0.30981551894099424
0.1464041095890411,147408.20441988952,20.0,5.0,1.0,3.0,2.0,0.33333333333333337,0.25,0.3333333333333333,0.8852459016393444,1.0,0.14096606111815235
0.1506849315068493,147408.20441988952,20.0,6.0,1.0,4.0,3.0,0.33333333333333337,0.5,0.3333333333333333,0.6557377049180328,1.0,0.16349809885931557
0.03424657534246575,132886.9010989011,20.0,5.0,3.0,3.0,3.0,0.24999999999999997,0.25,0.3333333333333333,0.8524590163934427,1.0,0.10928038304464158
0.1464041095890411,122640.0,50.0,7.0,1.0,3.0,4.0,0.5,0.25,0.6666666666666666,0.9672131147540984,1.0,0.2099704267004647
0.1464041095890411,144823.04761904763,75.0,7.0,3.0,3.0,4.0,0.8333333333333334,0.5,0.6666666666666666,0.6557377049180328,1.0,0.22827770736515982
0.1464041095890411,221842.1052631579,50.0,4.0,1.0,3.0,4.0,0.5,0.25,0.3333333333333333,0.34426229508196726,1.0,0.17828474862695393
0.1481164383561644,132886.9010989011,30.0,5.0,1.0,3.0,2.0,0.16666666666666666,0.25,0.3333333333333333,0.06557377049180328,1.0,0.07055344317701731
0.3595890410958904,201112.00869565218,20.0,7.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.01639344262295082,1.0,0.23672722151809603
0.3595890410958904,302605.7,60.0,9.0,3.0,4.0,4.0,0.75,0.75,0.6666666666666666,0.03278688524590164,1.0,0.4085340092944656
0.3595890410958904,201112.00869565218,60.0,9.0,3.0,5.0,4.0,0.5,0.75,0.6666666666666666,0.16393442622950818,1.0,0.3916349809885932
0.3595890410958904,201112.00869565218,60.0,8.0,2.0,4.0,4.0,0.41666666666666663,0.5,0.6666666666666666,0.11475409836065574,1.0,0.2846078017180679
0.1464041095890411,122640.0,70.0,6.0,1.0,3.0,4.0,0.5,0.5,0.3333333333333333,0.9508196721311476,1.0,0.20504154344458528
0.03424657534246575,147408.20441988952,20.0,5.0,2.0,3.0,3.0,0.16666666666666666,0.25,0.3333333333333333,0.8688524590163935,1.0,0.14378256583579777
0.016267123287671232,211587.20454545456,30.0,5.0,1.0,3.0,2.0,0.16666666666666666,0.25,0.3333333333333333,0.09836065573770493,1.0,0.07808759329671877
0.06934931506849315,156968.4,90.0,6.0,1.0,3.0,2.0,0.5,0.5,0.6666666666666666,0.5081967213114754,1.0,0.1633572736234333
0.3595890410958904,201112.00869565218,20.0,7.0,2.0,4.0,4.0,0.33333333333333337,0.5,0.6666666666666666,0.13114754098360656,1.0,0.2522179974651458
0.1464041095890411,136867.8103448276,20.0,5.0,1.0,4.0,2.0,0.24999999999999997,0.5,0.3333333333333333,0.2459016393442623,1.0,0.12195465427404589
